Rocblas                                            float16 NN m=49152 n=3072 k=768  1660.6984 us 139.66 tflops
DeviceGemmXdl<128, 16, 256, 4, 8, 16, 16, 1, 8> NumPrefetch: 1, LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  7276.2694 us 31.87 tflops
DeviceGemmXdl<128, 16, 128, 4, 8, 16, 16, 1, 4> NumPrefetch: 1, LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  4738.6513 us 48.94 tflops
DeviceGemmXdl<128, 16, 64, 4, 8, 16, 16, 1, 2> NumPrefetch: 1, LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  4916.6842 us 47.17 tflops
DeviceGemmXdl<128, 16, 32, 4, 8, 16, 16, 1, 1> NumPrefetch: 1, LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  8986.2137 us 25.81 tflops
DeviceGemmXdl<64, 16, 16, 4, 8, 16, 16, 1, 1> NumPrefetch: 1, LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  17045.1469 us 13.61 tflops
DeviceGemmXdl<256, 256, 128, 4, 8, 32, 32, 4, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  1985.8372 us 116.79 tflops
DeviceGemmXdl<256, 128, 256, 4, 8, 32, 32, 2, 4> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  1778.8701 us 130.38 tflops
DeviceGemmXdl<128, 128, 128, 4, 8, 32, 32, 4, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  2125.2713 us 109.13 tflops
DeviceGemmXdl<256, 128, 128, 4, 8, 32, 32, 2, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  1726.0731 us 134.37 tflops
DeviceGemmXdl<128, 128, 64, 4, 8, 32, 32, 2, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  2172.5931 us 106.75 tflops
DeviceGemmXdl<128, 64, 128, 4, 8, 32, 32, 2, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  1992.9428 us 116.37 tflops
DeviceGemmXdl<256, 128, 64, 4, 8, 32, 32, 2, 1> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  2195.0445 us 105.66 tflops
DeviceGemmXdl<256, 64, 128, 4, 8, 32, 32, 1, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  1844.5424 us 125.74 tflops
DeviceGemmXdl<128, 32, 256, 4, 8, 32, 32, 1, 4> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  3882.3576 us 59.74 tflops
DeviceGemmXdl<128, 32, 128, 4, 8, 32, 32, 1, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  2582.9849 us 89.79 tflops
DeviceGemmXdl<128, 32, 64, 4, 8, 32, 32, 1, 1> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  3219.7616 us 72.03 tflops
DeviceGemmXdl<64, 32, 32, 4, 8, 32, 32, 1, 1> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  5924.8238 us 39.15 tflops
DeviceGemmXdl<128, 16, 256, 4, 8, 16, 16, 1, 8> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  7241.4122 us 32.03 tflops
DeviceGemmXdl<128, 16, 128, 4, 8, 16, 16, 1, 4> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  4806.7098 us 48.25 tflops
DeviceGemmXdl<128, 16, 64, 4, 8, 16, 16, 1, 2> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  4900.2604 us 47.33 tflops
DeviceGemmXdl<128, 16, 32, 4, 8, 16, 16, 1, 1> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  8948.8955 us 25.92 tflops
DeviceGemmXdl<64, 16, 16, 4, 8, 16, 16, 1, 1> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  17036.2244 us 13.61 tflops
DeviceGemmXdl<64, 16, 16, 4, 8, 16, 16, 1, 1> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  17027.6260 us 13.62 tflops
DeviceGemmXdl<64, 16, 16, 4, 8, 16, 16, 1, 1> NumPrefetch: 1, LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  17047.4701 us 13.60 tflops
DeviceGemmXdl<64, 16, 16, 4, 8, 16, 16, 1, 1> NumPrefetch: 1, LoopScheduler: Default, PipelineVersion: v2 float16 NN m=49152 n=3072 k=768  17034.8740 us 13.61 tflops
DeviceGemmDl<256, 128, 128, 16, 2, 4, 4, 1>        float16 NN not supported
DeviceGemm_Xdl_CShuffle<256, 256, 128, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1799.6498 us 128.87 tflops
DeviceGemm_Xdl_CShuffle<256, 256, 128, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1798.7970 us 128.94 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 256, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1870.7108 us 123.98 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 256, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1889.9269 us 122.72 tflops
DeviceGemm_Xdl_CShuffle<128, 128, 128, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2111.9294 us 109.82 tflops
DeviceGemm_Xdl_CShuffle<128, 128, 128, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2140.1453 us 108.37 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 128, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1721.7278 us 134.71 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 128, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1720.1086 us 134.83 tflops
DeviceGemm_Xdl_CShuffle<128, 128, 64, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2206.2752 us 105.12 tflops
DeviceGemm_Xdl_CShuffle<128, 128, 64, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2177.3744 us 106.52 tflops
DeviceGemm_Xdl_CShuffle<128, 64, 128, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2051.0764 us 113.08 tflops
DeviceGemm_Xdl_CShuffle<128, 64, 128, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2105.8061 us 110.14 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 64, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2177.0272 us 106.53 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 64, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2170.3744 us 106.86 tflops
DeviceGemm_Xdl_CShuffle<256, 64, 128, 32, 8, 2> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1883.0148 us 123.17 tflops
DeviceGemm_Xdl_CShuffle<256, 64, 128, 32, 8, 8> LoopScheduler: Default, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1815.0067 us 127.78 tflops
DeviceGemm_Xdl_CShuffle<256, 256, 128, 32, 8, 2> LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1883.4532 us 123.14 tflops
DeviceGemm_Xdl_CShuffle<256, 256, 128, 32, 8, 8> LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1847.0149 us 125.57 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 256, 32, 8, 2> LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1747.7632 us 132.70 tflops
DeviceGemm_Xdl_CShuffle<256, 128, 256, 32, 8, 8> LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  1768.5714 us 131.14 tflops
DeviceGemm_Xdl_CShuffle<128, 128, 128, 32, 8, 2> LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2071.0652 us 111.98 tflops
DeviceGemm_Xdl_CShuffle<128, 128, 128, 32, 8, 8> LoopScheduler: Interwave, PipelineVersion: v1 float16 NN m=49152 n=3072 k=768  2075.3820 us 111.75 tflops
